model,split,k,rmse,mae,n_test_ratings,train_time_s,predict_time_s,rank_time_s,model_bytes,catalog_coverage,n_covered_items,n_users_scored,n_users_with_relevant,user_coverage,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,hit_rate_mean,hit_rate_median,hit_rate_std,ndcg_mean,ndcg_median,ndcg_std,map_mean,map_median,map_std,novelty_mean,novelty_median,novelty_std,ild_mean,ild_median,ild_std,pop_rank_mean,pop_rank_median,pop_rank_std,head_frac_mean,head_frac_median,head_frac_std,medium_frac_mean,medium_frac_median,medium_frac_std,tail_frac_mean,tail_frac_median,tail_frac_std,rank_mode,family,similarity,mean_center,center_by,min_support,beta,fit_time_s
"IBCF[adjusted_cosine,mc-user,k=10]",val,10,0.9518781400481462,0.7388422109136774,9596,0.0007538340287283063,0.0064327080035582185,0.01664808305213228,22653992,0.2835909631391201,477,943,880,1.0,0.06818181818181818,0.0,0.09377126400694144,0.12496755738008443,0.0,0.20743947942802674,0.44545454545454544,0.0,0.4972985247639931,0.11558710684115284,0.0,0.17652069703060025,0.06171819921150278,0.0,0.1322114318956996,2.590964104928454,2.55058707193549,0.3724061649615311,0.691747184942276,0.6985331587200765,0.09412820575980455,0.0722180972165359,0.06311719214753123,0.03940762799742493,0.6090137857900317,0.6,0.22977276419174444,0.33997879109225876,0.3,0.18632323458182504,0.05100742311770945,0.0,0.10082748372096395,score,ibcf,adjusted_cosine,True,user,3,25.0,0.0007538340287283063
"IBCF[adjusted_cosine,mc-user,k=10]",val,10,0.9518781400481462,0.7388422109136774,9596,0.0007538340287283063,0.006147790991235524,0.017884999979287386,22653992,0.1938168846611177,326,943,880,0.9989395546129375,0.07602272727272728,0.1,0.09696227727521937,0.15216687482747496,0.046536796536796536,0.23622078389933895,0.5011363636363636,1.0,0.5002830412032218,0.1366596313658336,0.06362078819895173,0.1909289436740833,0.07548391422014934,0.01,0.14619852858725255,2.4351203344880146,2.393384207680885,0.32351457005640216,0.6861699488846066,0.6962937638054771,0.08210027619867906,0.05613478065308548,0.049494348602022606,0.03383287574446719,0.6969247083775186,0.7,0.2011144155091284,0.2844114528101803,0.3,0.18234392842613203,0.01866383881230117,0.0,0.0619183459714333,affinity,ibcf,adjusted_cosine,True,user,3,25.0,0.0007538340287283063
"IBCF[adjusted_cosine,mc-user,k=20]",val,20,0.9437868271166157,0.7348514107724637,9596,0.00118283397750929,1.4577604159712791,0.01817345799645409,22653992,0.42508917954815695,715,943,880,0.5503711558854719,0.0010227272727272728,0.0,0.011139795600610168,0.0007990213849431106,0.0,0.008743899862387253,0.00909090909090909,0.0,0.09496585056102527,0.0007662020339132174,0.0,0.008791297490398803,0.00016960277376944045,0.0,0.0023791997948963543,7.23617938160428,7.338329268232177,0.40253136415822627,0.7210671682923749,0.7363564215404683,0.12076275138982615,0.7266872026762841,0.7418203450327187,0.05678774890544055,0.003923647932131496,0.0,0.025142534287839694,0.005938494167550372,0.0,0.03068130188247432,0.9901378579003182,1.0,0.04295707231729374,rating,ibcf,adjusted_cosine,True,user,3,25.0,0.00118283397750929
"IBCF[adjusted_cosine,mc-user,k=20]",val,20,0.9437868271166157,0.7348514107724637,9596,0.00118283397750929,0.0062697919784113765,0.016872042033355683,22653992,0.27824019024970276,468,943,880,1.0,0.07147727272727272,0.0,0.0950066134184148,0.12419524799233525,0.0,0.197106050285796,0.4693181818181818,0.0,0.49934153560449307,0.11661756178429811,0.0,0.17010959977789916,0.06065150316229185,0.0,0.12437256561855559,2.5251502954518372,2.4787436134659786,0.3682791514357278,0.6925739401883757,0.6989153466705018,0.08489980209513884,0.06562422130441721,0.056573468173706135,0.036821894273315295,0.6435843054082715,0.7,0.22587100824338496,0.3178154825026512,0.3,0.1868293381295881,0.03860021208907742,0.0,0.09177971573698497,score,ibcf,adjusted_cosine,True,user,3,25.0,0.00118283397750929
"IBCF[adjusted_cosine,mc-user,k=20]",val,20,0.9437868271166157,0.7348514107724637,9596,0.00118283397750929,0.006035750033333898,0.016395207960158587,22653992,0.18311533888228299,308,943,880,0.9989395546129375,0.07931818181818182,0.1,0.09707667300980073,0.1582217200707605,0.07019704433497537,0.237034989784696,0.5215909090909091,1.0,0.49981768317385444,0.13866159898502692,0.07336392209936006,0.188039261390567,0.07531909962006689,0.014285714285714285,0.143664679312257,2.403373553457668,2.368906235040525,0.3149085465723544,0.6753580788510137,0.6863893516609387,0.0822089060422984,0.05309368066652241,0.047174301011302794,0.03310185645005926,0.7171792152704135,0.7,0.19684803085962368,0.2675503711558855,0.3,0.17818095169546605,0.015270413573700955,0.0,0.05791957639398723,affinity,ibcf,adjusted_cosine,True,user,3,25.0,0.00118283397750929
"IBCF[adjusted_cosine,mc-user,k=30]",val,30,0.9437353785721656,0.7355182241840876,9596,0.0008842910174280405,1.37561754102353,0.01760583301074803,22653992,0.38287752675386444,644,943,880,0.623541887592789,0.0005681818181818182,0.0,0.008905770718715032,0.00032328184670357235,0.0,0.005031876674436805,0.004545454545454545,0.0,0.06730483674084932,0.0004139562745189099,0.0,0.00682557292059305,9.7492784992785e-05,0.0,0.001910526280465782,7.30681294647591,7.382035648793061,0.3583295426806388,0.7176232557323696,0.7363564215404683,0.12328652791123472,0.7364741484106252,0.7474717430101131,0.05071768829706572,0.0027571580063626725,0.0,0.02093441860574011,0.004984093319194063,0.0,0.028896454013676673,0.9922587486744433,1.0,0.03873653269604164,rating,ibcf,adjusted_cosine,True,user,3,25.0,0.0008842910174280405
"IBCF[adjusted_cosine,mc-user,k=30]",val,30,0.9437353785721656,0.7355182241840876,9596,0.0008842910174280405,0.005824250052683055,0.017180083028506488,22653992,0.28478002378121287,479,943,880,1.0,0.0731818181818182,0.0,0.09568084812273987,0.12483214001418287,0.0,0.194192947192302,0.4727272727272727,0.0,0.4995395542530298,0.11949651071878184,0.0,0.17221090564878874,0.06253834583075654,0.0,0.12662420066456154,2.5093445065969875,2.4547100945416322,0.3689582940195613,0.6896440918552095,0.6990189064951714,0.08494315689957678,0.0641306398062558,0.05466983938132064,0.037202432370439596,0.6557794273594909,0.7,0.22602914463847068,0.30689289501590666,0.3,0.1866147074211964,0.03732767762460234,0.0,0.09558216831502907,score,ibcf,adjusted_cosine,True,user,3,25.0,0.0008842910174280405
"IBCF[adjusted_cosine,mc-user,k=30]",val,30,0.9437353785721656,0.7355182241840876,9596,0.0008842910174280405,0.006196999980602413,0.016348458011634648,22653992,0.1807372175980975,304,943,880,0.9989395546129375,0.08079545454545455,0.1,0.10042822521943735,0.15890018970594808,0.067816091954023,0.23896334278189846,0.5136363636363637,1.0,0.500098242494446,0.13941213316301337,0.06943122193677728,0.18846169769473806,0.07567970557330676,0.0125,0.14150117279485047,2.3917566651292375,2.353934336997578,0.31267300281424565,0.6755398858984643,0.6839328458675655,0.08180279617202035,0.052066480652391556,0.046162998215348014,0.0330682043118887,0.7283138918345705,0.8,0.19720450518753382,0.25652173913043474,0.2,0.17779431597895487,0.015164369034994699,0.0,0.058403653606296804,affinity,ibcf,adjusted_cosine,True,user,3,25.0,0.0008842910174280405
"IBCF[adjusted_cosine,mc-user,k=50]",val,50,0.9440720915975003,0.7378758595441252,9596,0.0006387089961208403,1.3492562080500647,0.017312916985247284,22653992,0.34780023781212843,585,943,880,0.7126193001060446,0.00022727272727272727,0.0,0.004764600392411637,0.0001472211998527788,0.0,0.0031402864433746273,0.0022727272727272726,0.0,0.047646003924116366,0.0001613852922473035,0.0,0.0034016280454132017,3.0303030303030302e-05,0.0,0.0006548755598034401,7.354501819496289,7.413490505245238,0.3417171814759323,0.7107810654851962,0.7280270703820313,0.120952528514616,0.7429921340312129,0.7520523497917906,0.048150635890318046,0.002651113467656416,0.0,0.023116345085624695,0.003711558854718982,0.0,0.024316768872871434,0.9936373276776246,1.0,0.03745944680663584,rating,ibcf,adjusted_cosine,True,user,3,25.0,0.0006387089961208403
"IBCF[adjusted_cosine,mc-user,k=50]",val,50,0.9440720915975003,0.7378758595441252,9596,0.0006387089961208403,0.00651212502270937,0.017102707992307842,22653992,0.28418549346016647,478,943,880,1.0,0.07352272727272728,0.0,0.10013119690304374,0.12432888252696815,0.0,0.19482528536224195,0.4693181818181818,0.0,0.49934153560449307,0.12179231354985574,0.0,0.17585446695706683,0.06459120864254793,0.0,0.12880400551756635,2.486732319141919,2.4170127435469255,0.3757524927768163,0.6889138103676238,0.6926296938976729,0.08186147510556914,0.06199536583473328,0.052052349791790596,0.03772200081764096,0.6720042417815483,0.7,0.23089623220330482,0.29331919406150586,0.3,0.19033970894442465,0.03467656415694592,0.0,0.09384495249267434,score,ibcf,adjusted_cosine,True,user,3,25.0,0.0006387089961208403
"IBCF[adjusted_cosine,mc-user,k=50]",val,50,0.9440720915975003,0.7378758595441252,9596,0.0006387089961208403,0.006097042001783848,0.01618670899188146,22653992,0.17776456599286564,299,943,880,0.9989395546129375,0.08204545454545453,0.1,0.10195092498646201,0.16169270991904636,0.07142857142857142,0.24069377731042782,0.5170454545454546,1.0,0.4999935360012407,0.14218551498948287,0.07324038027163501,0.18983579452881752,0.0774002723879956,0.013194444444444444,0.14181966515592453,2.38055169250015,2.3309295644757,0.3109560029318298,0.672054463185486,0.6808322643541115,0.0816299174458298,0.05100622451792632,0.044437834622248665,0.03300011609547819,0.73966065747614,0.8,0.19591554197256475,0.2457051961823966,0.2,0.17576072462027237,0.014634146341463415,0.0,0.0579007201815784,affinity,ibcf,adjusted_cosine,True,user,3,25.0,0.0006387089961208403
"IBCF[adjusted_cosine,mc-user,k=80]",val,80,0.9465562531168475,0.7410926855824119,9596,0.0008098750258795917,1.3589059580117464,0.018053833045996726,22653992,0.3442330558858502,579,943,880,0.7942735949098622,0.00022727272727272727,0.0,0.004764600392411637,0.0001472211998527788,0.0,0.0031402864433746273,0.0022727272727272726,0.0,0.047646003924116366,0.0001541880061263254,0.0,0.003233322596576167,2.683080808080808e-05,0.0,0.0005634620807289591,7.375258172641665,7.448282835587269,0.3537420934749508,0.7065416844837136,0.7214325798681613,0.12451820417511726,0.7455765675004086,0.7562165377751338,0.04965120251268503,0.0029692470837751855,0.0,0.026302303229280125,0.0038176033934252387,0.0,0.024517783047112888,0.9932131495227996,1.0,0.039591386356322804,rating,ibcf,adjusted_cosine,True,user,3,25.0,0.0008098750258795917
"IBCF[adjusted_cosine,mc-user,k=80]",val,80,0.9465562531168475,0.7410926855824119,9596,0.0008098750258795917,0.0060913750203326344,0.017093166999984533,22653992,0.2877526753864447,484,943,880,1.0,0.07431818181818182,0.0,0.101072693228052,0.12415713431766329,0.0,0.19415929579879923,0.47045454545454546,0.0,0.49941013918802013,0.11991791358325456,0.0,0.1743808075877835,0.06320737580596211,0.0,0.12882405659620844,2.470092468773803,2.4031178135437727,0.3806365469178138,0.6878926390266612,0.6913005548232923,0.08005724001322696,0.060679429441269556,0.05110053539559787,0.038366259119145,0.6856839872746554,0.7,0.23353812781314998,0.28016967126193004,0.3,0.1920919942070123,0.03414634146341464,0.0,0.09510575075585309,score,ibcf,adjusted_cosine,True,user,3,25.0,0.0008098750258795917
"IBCF[adjusted_cosine,mc-user,k=80]",val,80,0.9465562531168475,0.7410926855824119,9596,0.0008098750258795917,0.012928250012919307,0.01733950001653284,22653992,0.17657550535077288,297,943,880,0.9989395546129375,0.08352272727272728,0.1,0.10347258157133167,0.1625910370084469,0.07417582417582418,0.24027454269052123,0.5238636363636363,1.0,0.4997142114265564,0.14359642635191533,0.07193629958249528,0.1904807196949416,0.07817356995407591,0.0125,0.1422406148309711,2.374437757246147,2.3237168583048,0.3121532116208228,0.6714069431620592,0.6806991478932107,0.0816410484981715,0.050549621084758044,0.0438429506246282,0.033131775497639154,0.745068928950159,0.8,0.19672091766657088,0.24019088016967127,0.2,0.17602223622309254,0.014740190880169672,0.0,0.05796542774772102,affinity,ibcf,adjusted_cosine,True,user,3,25.0,0.0008098750258795917
"IBCF[adjusted_cosine,mc-user,k=120]",val,120,0.9480410727785564,0.7432329251217186,9596,0.0008057910017669201,1.4168650420033373,0.017197499983012676,22653992,0.3436385255648038,578,943,880,0.8536585365853658,0.00034090909090909094,0.0,0.005832095816016594,0.0003438995215311005,0.0,0.006211663608603881,0.003409090909090909,0.0,0.058320958160165956,0.00026123726921596196,0.0,0.004483230984346612,5.0279581529581526e-05,0.0,0.0008703196708663429,7.385264231101702,7.47134412840141,0.3797671252163736,0.7054175473576487,0.7187365722335026,0.12394408418589212,0.7467318915229345,0.7579417013682332,0.053066588540080464,0.004029692470837751,0.0,0.034244766032905306,0.0042417815482502655,0.0,0.02571757587574356,0.991728525980912,1.0,0.046712320358794725,rating,ibcf,adjusted_cosine,True,user,3,25.0,0.0008057910017669201
"IBCF[adjusted_cosine,mc-user,k=120]",val,120,0.9480410727785564,0.7432329251217186,9596,0.0008057910017669201,0.00678687501931563,0.018785250023938715,22653992,0.28656361474435194,482,943,880,1.0,0.0740909090909091,0.0,0.1032424977497503,0.12353078166833634,0.0,0.19491230067345258,0.46136363636363636,0.0,0.49878847947212157,0.11974318772160698,0.0,0.17591288817414244,0.06361954597706086,0.0,0.130302228902307,2.45764265096189,2.3823048652951604,0.38624007771557145,0.686839541357392,0.6900090682263667,0.08196067697303962,0.05967077618167744,0.04866151100535396,0.038897529271089165,0.6954400848356309,0.7,0.23605568175393601,0.2700954400848356,0.2,0.19263700121234578,0.0344644750795334,0.0,0.09593602211689155,score,ibcf,adjusted_cosine,True,user,3,25.0,0.0008057910017669201
"IBCF[adjusted_cosine,mc-user,k=120]",val,120,0.9480410727785564,0.7432329251217186,9596,0.0008057910017669201,0.006089875008910894,0.01647358399350196,22653992,0.1759809750297265,296,943,880,0.9989395546129375,0.08443181818181818,0.1,0.10405168439353525,0.1631803630463254,0.07692307692307693,0.240118662333725,0.5272727272727272,1.0,0.4995395542530298,0.14425959063125413,0.07336392209936006,0.19013701069661107,0.07845572934561029,0.014285714285714285,0.14204268984906895,2.371740986218359,2.3229710643120027,0.31176484776484925,0.671086563095176,0.6804386247445604,0.08146056400812061,0.0503584759614505,0.04360499702558002,0.03312632986778432,0.7468716861081653,0.8,0.1963798462867845,0.2383881230116649,0.2,0.1754894579100294,0.014740190880169672,0.0,0.05796542774772102,affinity,ibcf,adjusted_cosine,True,user,3,25.0,0.0008057910017669201
"IBCF[adjusted_cosine,mc-user,k=200]",val,200,0.9487842040134733,0.7451807707002726,9596,0.0007009579567238688,0.9423299579648301,0.017276750004384667,22653992,0.34839476813317477,586,943,880,0.9172852598091198,0.00045454545454545455,0.0,0.006730483674084933,0.0005711722488038278,0.0,0.009158756162303373,0.004545454545454545,0.0,0.06730483674084932,0.00037725703640108883,0.0,0.0056465909835332565,7.553210678210678e-05,0.0,0.0011472058645214797,7.391392726454295,7.477233497306766,0.3898331877003356,0.7107275288838194,0.72412858750282,0.12132589812338913,0.7471944879550184,0.7600832837596669,0.054332676453190495,0.004347826086956522,0.0,0.03497305473319418,0.005090137857900318,0.0,0.028321166457508134,0.990562036055143,1.0,0.04861131119726324,rating,ibcf,adjusted_cosine,True,user,3,25.0,0.0007009579567238688
"IBCF[adjusted_cosine,mc-user,k=200]",val,200,0.9487842040134733,0.7451807707002726,9596,0.0007009579567238688,0.006272958999034017,0.017050374997779727,22653992,0.28656361474435194,482,943,880,1.0,0.07420454545454547,0.0,0.10210772592035296,0.1242922640399457,0.0,0.1955985619719112,0.4625,0.0,0.498875299325982,0.11984206615394222,0.0,0.1752138057878561,0.06343574742607481,0.0,0.12968457721740229,2.4416614651136195,2.369947841214024,0.38570020468059996,0.6861493410886923,0.6908461822401706,0.08161832052123735,0.05830412009212817,0.04747174301011303,0.03885114385147008,0.7056203605514317,0.7,0.2352669624468726,0.260763520678685,0.2,0.19034065524021185,0.03361611876988335,0.0,0.09467997855214987,score,ibcf,adjusted_cosine,True,user,3,25.0,0.0007009579567238688
"IBCF[adjusted_cosine,mc-user,k=200]",val,200,0.9487842040134733,0.7451807707002726,9596,0.0007009579567238688,0.006181499978993088,0.016701959015335888,22653992,0.1759809750297265,296,943,880,0.9989395546129375,0.08431818181818182,0.1,0.10376085498591064,0.16314879738975976,0.07692307692307693,0.2401273407271314,0.5272727272727272,1.0,0.4995395542530298,0.1443168364421798,0.07336392209936006,0.19009224572019764,0.07855802461978058,0.014285714285714285,0.14208379023262063,2.371089989294911,2.322417682454066,0.3117785260206767,0.6713069622895466,0.6806752177697316,0.08132218525581278,0.05029387774156044,0.04348602022605592,0.033126820761147084,0.7476139978791093,0.8,0.19628214098503408,0.23764581124072112,0.2,0.1753176483249095,0.014740190880169672,0.0,0.05796542774772102,affinity,ibcf,adjusted_cosine,True,user,3,25.0,0.0007009579567238688
"IBCF[adjusted_cosine,mc-user,k=300]",val,300,0.9475723968581858,0.7446824988029863,9596,0.0007145829731598496,0.7757933340035379,0.019130583037622273,22653992,0.34958382877526756,588,943,880,0.9342523860021209,0.00034090909090909094,0.0,0.005832095816016594,0.0005113636363636364,0.0,0.008988672328007716,0.003409090909090909,0.0,0.05832095816016595,0.0002983579205638419,0.0,0.005143253992031125,6.132756132756133e-05,0.0,0.0010678336573498861,7.393895973754619,7.479025688106492,0.39104567955728253,0.7098804270992818,0.7267364436103663,0.12293773851655274,0.747449600456225,0.7603212373587149,0.05446889429113891,0.004453870625662777,0.0,0.035111193456151615,0.005196182396606575,0.0,0.028488808587053896,0.9903499469777306,1.0,0.04878768636953696,rating,ibcf,adjusted_cosine,True,user,3,25.0,0.0007145829731598496
"IBCF[adjusted_cosine,mc-user,k=300]",val,300,0.9475723968581858,0.7446824988029863,9596,0.0007145829731598496,0.005486375011969358,0.01769795798463747,22653992,0.28656361474435194,482,943,880,1.0,0.0740909090909091,0.0,0.10157616065435605,0.12418323960199187,0.0,0.19544507497630545,0.4636363636363636,0.0,0.4989595131052968,0.1193499449197779,0.0,0.17446302182288909,0.06306304720962458,0.0,0.1293872469674926,2.4377089921882624,2.35914330666419,0.3865149679595448,0.6861104956919721,0.690370061876969,0.08119466612611244,0.05798731124419074,0.04663890541344438,0.03891853975300925,0.7088016967126194,0.8,0.235620304144944,0.2576882290562036,0.2,0.1902667708691315,0.0335100742311771,0.0,0.09466154736854242,score,ibcf,adjusted_cosine,True,user,3,25.0,0.0007145829731598496
"IBCF[adjusted_cosine,mc-user,k=300]",val,300,0.9475723968581858,0.7446824988029863,9596,0.0007145829731598496,0.005903584009502083,0.016313000000081956,22653992,0.1759809750297265,296,943,880,0.9989395546129375,0.08431818181818182,0.1,0.10376085498591064,0.16314879738975976,0.07692307692307693,0.2401273407271314,0.5272727272727272,1.0,0.4995395542530298,0.1443168364421798,0.07336392209936006,0.19009224572019764,0.07855802461978058,0.014285714285714285,0.14208379023262063,2.371089989294911,2.322417682454066,0.3117785260206767,0.6713069622895466,0.6806752177697316,0.08132218525581278,0.05029387774156044,0.04348602022605592,0.033126820761147084,0.7476139978791093,0.8,0.19628214098503408,0.23764581124072112,0.2,0.1753176483249095,0.014740190880169672,0.0,0.05796542774772102,affinity,ibcf,adjusted_cosine,True,user,3,25.0,0.0007145829731598496
